No         Predictions            Accuracy [%]
8663       (0 0 1 2 1 1 1)              87.767
8664       (1 0 2 3 2 1 2)              87.765
8665       (1 0 2 3 2 1 2)              87.765
8666       (1 0 1 2 1 1 1)              87.767
8667       (1 0 1 2 1 2 1)              87.768
8668       (1 0 2 3 2 1 2)              87.768
8669       (0 0 4 5 1 1 1)              87.764
8670       (1 0 1 2 0 0 0)              87.759
8671       (1 0 2 3 2 1 2)              87.761
8672       (1 0 2 3 1 1 1)              87.760
8673       (1 0 2 3 2 1 2)              87.762
8674       (1 0 2 3 2 1 2)              87.760
8675       (1 0 3 1 2 1 2)              87.761
8676       (1 0 2 3 2 1 2)              87.759
8677       (1 0 2 3 2 1 2)              87.761
8678       (1 0 2 3 2 1 2)              87.762
8679       (1 0 3 1 2 1 2)              87.764
8680       (1 0 2 3 2 1 2)              87.765
8681       (1 0 1 2 1 2 1)              87.765
8682       (1 0 2 3 1 1 1)              87.766
8683       (1 0 0 0 2 2 1)              87.764
8684       (1 0 3 1 2 1 2)              87.766
8685       (1 0 2 3 1 2 1)              87.765
8686       (1 0 2 3 2 1 2)              87.762
8687       (1 0 2 3 2 1 2)              87.763
8688       (1 0 1 2 1 1 1)              87.765
8689       (1 0 2 3 2 1 2)              87.766
8690       (1 0 3 1 2 1 2)              87.764
8691       (0 0 1 2 1 1 1)              87.764
8692       (1 0 3 1 2 1 2)              87.765
8693       (1 0 2 3 2 1 2)              87.767
8694       (1 0 2 3 2 1 2)              87.765
8695       (1 0 2 3 2 1 2)              87.763
8696       (1 0 1 2 1 1 1)              87.765
8697       (1 0 2 3 2 1 2)              87.766
8698       (1 0 3 1 2 1 2)              87.759
8699       (1 0 2 3 2 1 2)              87.756
8700       (1 0 2 3 2 1 2)              87.754
8701       (1 0 1 2 1 1 1)              87.755
8702       (1 0 2 3 2 1 2)              87.757
8703       (1 0 2 3 2 2 1)              87.758
8704       (1 0 2 3 2 1 2)              87.759
8705       (1 0 2 3 2 1 2)              87.753
8706       (1 0 3 1 2 1 2)              87.754
8707       (1 0 1 2 1 1 1)              87.755
8708       (1 0 3 1 2 1 2)              87.757
8709       (1 0 2 3 2 1 2)              87.755
8710       (1 0 2 3 2 1 2)              87.756
8711       (1 0 2 3 2 1 2)              87.758
8712       (1 0 0 0 1 2 0)              87.759
8713       (1 0 3 1 2 1 2)              87.759
8714       (1 0 2 3 2 1 2)              87.760
8715       (1 0 2 3 2 1 2)              87.762
8716       (1 0 2 3 2 1 2)              87.763
8717       (1 0 2 3 2 1 1)              87.763
8718       (1 0 3 1 2 1 2)              87.764
8719       (1 0 1 2 1 1 1)              87.766
8720       (0 0 2 3 1 2 1)              87.760
8721       (1 0 1 2 1 1 1)              87.762
8722       (1 0 2 3 2 2 1)              87.762
8723       (1 0 3 1 2 1 2)              87.761
8724       (1 0 3 1 2 1 2)              87.763
8725       (1 0 2 3 1 2 1)              87.764
8726       (1 0 2 3 2 1 2)              87.766
8727       (1 0 1 2 1 2 1)              87.765
8728       (1 0 3 1 2 1 2)              87.762
8729       (1 0 3 1 2 1 2)              87.762
8730       (1 0 2 3 2 1 2)              87.763
8731       (1 0 2 3 2 1 2)              87.764
8732       (1 0 2 3 2 1 2)              87.766
8733       (0 1 4 5 2 2 2)              87.756
8734       (1 0 2 3 2 1 2)              87.752
8735       (1 0 2 3 2 1 2)              87.754
8736       (1 0 2 3 2 1 2)              87.753
8737       (1 0 2 3 2 1 2)              87.752
8738       (1 0 2 3 2 1 2)              87.753
8739       (1 0 2 3 2 1 2)              87.754
8740       (1 0 3 1 2 1 2)              87.756
8741       (1 0 2 3 2 1 2)              87.757
8742       (1 0 3 1 2 1 2)              87.759
8743       (1 0 2 3 2 1 2)              87.758
8744       (1 0 3 1 2 1 2)              87.760
8745       (1 0 2 3 2 1 2)              87.761
8746       (1 0 2 3 2 1 2)              87.761
8747       (1 0 2 3 2 1 2)              87.762
8748       (1 0 1 2 1 1 1)              87.764
8749       (0 0 1 2 1 2 1)              87.762
8750       (1 0 2 3 2 1 2)              87.763
8751       (1 0 3 1 2 1 2)              87.761
8752       (1 0 2 3 2 1 2)              87.761
8753       (1 0 1 2 1 1 1)              87.763
8754       (1 0 2 3 2 1 2)              87.761
8755       (1 0 1 2 1 2 1)              87.759
8756       (1 0 2 3 2 1 2)              87.759
8757       (1 0 3 1 1 1 1)              87.757
8758       (1 0 1 2 1 2 1)              87.755
8759       (1 0 2 3 2 1 2)              87.756
8760       (1 0 2 3 2 1 2)              87.758
8761       (1 0 1 2 1 1 1)              87.759
8762       (1 0 2 3 2 1 1)              87.759
8763       (1 0 1 2 1 1 1)              87.760
8764       (1 0 1 2 1 1 1)              87.762
8765       (1 0 3 1 2 1 2)              87.763
8766       (1 0 3 1 2 1 2)              87.764
8767       (1 0 2 3 2 1 2)              87.763
8768       (1 0 2 3 2 1 2)              87.764
8769       (1 0 3 1 2 1 2)              87.764
8770       (1 0 1 2 1 1 1)              87.765
8771       (1 0 2 3 2 1 2)              87.767
8772       (1 0 2 3 2 1 2)              87.768
8773       (1 0 3 1 2 1 2)              87.769
8774       (1 0 2 3 2 1 2)              87.767
8775       (1 0 3 1 2 1 1)              87.767
8776       (1 0 2 3 2 1 2)              87.769
8777       (1 0 2 3 2 1 2)              87.770
8778       (1 0 2 3 2 1 2)              87.771
8779       (1 0 3 1 2 1 2)              87.773
8780       (1 0 2 3 2 1 1)              87.769
8781       (1 0 3 1 2 1 2)              87.771
8782       (1 0 2 3 2 1 2)              87.772
8783       (1 0 2 3 1 2 1)              87.774
8784       (1 0 3 1 2 1 2)              87.775
8785       (0 0 4 5 2 1 1)              87.770
8786       (1 0 2 3 2 1 2)              87.770
8787       (1 0 3 1 2 1 2)              87.771
8788       (1 0 2 3 2 1 1)              87.767
8789       (1 0 1 2 1 1 1)              87.769
8790       (1 0 2 3 2 1 2)              87.769
8791       (1 0 2 3 2 1 2)              87.765
8792       (1 0 2 3 2 1 2)              87.765
8793       (1 0 1 2 1 2 1)              87.765
8794       (1 0 1 2 1 1 1)              87.766
8795       (1 0 2 3 2 1 1)              87.763
8796       (1 0 2 3 2 1 2)              87.764
8797       (1 0 3 1 2 1 2)              87.762
8798       (1 0 2 3 2 1 2)              87.760
8799       (1 0 3 1 2 1 2)              87.762
8800       (1 0 2 3 2 1 2)              87.763
8801       (0 0 1 2 0 0 1)              87.756
8802       (0 0 1 2 1 1 1)              87.751
8803       (1 0 1 2 1 2 1)              87.751
8804       (1 0 2 3 2 1 2)              87.751
8805       (1 0 1 2 1 1 1)              87.752
8806       (1 0 2 3 2 1 2)              87.753
8807       (1 0 1 2 1 2 1)              87.753
8808       (1 0 2 3 2 2 1)              87.755
8809       (1 0 2 3 2 1 2)              87.756
8810       (1 0 2 3 2 1 2)              87.754
8811       (1 0 2 3 2 1 2)              87.754
8812       (1 0 3 1 2 1 2)              87.755
8813       (1 0 3 1 2 1 2)              87.757
8814       (1 0 2 3 2 1 2)              87.758
8815       (1 0 2 3 2 1 2)              87.760
8816       (1 0 2 3 1 2 1)              87.761
8817       (1 0 1 2 1 1 1)              87.762
8818       (0 0 4 3 2 1 1)              87.757
8819       (1 0 2 3 2 1 2)              87.759
8820       (1 0 1 2 1 1 1)              87.760
8821       (1 0 2 3 1 2 1)              87.756
8822       (1 0 2 3 2 1 2)              87.758
8823       (1 0 3 1 1 1 1)              87.758
8824       (1 0 2 3 2 1 2)              87.759
8825       (1 0 3 1 2 1 2)              87.760
8826       (0 0 4 2 2 2 1)              87.755
8827       (1 0 3 1 2 1 2)              87.755
8828       (1 0 3 1 2 1 2)              87.755
8829       (1 0 3 1 2 1 2)              87.755
8830       (1 0 2 3 2 1 2)              87.751
8831       (1 0 2 3 1 2 1)              87.744
8832       (1 0 3 1 2 1 2)              87.746
8833       (1 0 3 1 2 1 2)              87.747
8834       (0 0 4 5 2 1 1)              87.742
8835       (1 0 2 3 2 1 2)              87.744
8836       (1 0 3 1 2 1 2)              87.745
8837       (1 0 2 3 2 1 2)              87.746
8838       (1 0 3 1 2 1 2)              87.744
8839       (1 0 2 3 2 1 2)              87.746
8840       (1 0 2 3 2 1 2)              87.747
8841       (1 0 2 3 2 1 2)              87.749
8842       (1 0 2 3 2 1 2)              87.748
8843       (0 0 2 3 1 1 1)              87.747
8844       (1 0 2 3 2 1 2)              87.748
8845       (1 0 1 2 1 1 1)              87.749
8846       (1 0 1 2 1 2 1)              87.746
8847       (1 0 1 2 1 2 1)              87.746
8848       (1 0 1 2 1 1 1)              87.747
8849       (1 0 2 3 2 1 2)              87.748
8850       (1 0 1 2 1 1 1)              87.750
8851       (1 0 3 1 2 1 2)              87.750
8852       (0 0 2 3 2 2 0)              87.741
8853       (0 0 1 2 0 0 1)              87.741
8854       (1 0 1 2 1 1 1)              87.742
8855       (0 0 4 5 2 1 1)              87.737
8856       (1 0 2 3 2 1 2)              87.739
8857       (1 0 1 2 1 1 1)              87.740
8858       (1 0 3 1 2 1 2)              87.733
8859       (1 0 3 1 2 1 1)              87.735
8860       (1 0 1 2 1 1 1)              87.736
8861       (1 0 2 3 2 1 2)              87.734
8862       (1 0 2 3 2 1 2)              87.736
8863       (1 0 2 3 2 1 2)              87.737
8864       (1 0 2 3 2 1 2)              87.738
8865       (1 0 2 3 2 1 2)              87.737
8866       (1 0 2 3 2 1 2)              87.733
8867       (1 0 2 3 2 1 2)              87.735
8868       (1 0 1 2 1 1 1)              87.736
8869       (1 0 2 3 2 1 2)              87.737
8870       (1 0 2 3 2 1 2)              87.739
8871       (0 0 4 5 2 2 1)              87.734
8872       (1 0 1 2 1 1 1)              87.735
8873       (1 0 3 1 2 1 2)              87.736
8874       (1 0 3 1 2 1 2)              87.735
8875       (1 0 3 1 2 1 2)              87.730
8876       (1 0 3 1 2 1 2)              87.728
8877       (0 0 2 3 1 2 1)              87.723
8878       (0 0 4 5 2 1 1)              87.718
8879       (1 0 1 2 1 2 1)              87.717
8880       (1 0 0 0 2 2 1)              87.719
8881       (1 0 2 3 2 1 2)              87.717
8882       (1 0 3 1 2 1 2)              87.718
8883       (1 0 2 3 2 1 2)              87.720
8884       (1 0 2 3 2 1 2)              87.718
8885       (1 0 2 3 2 1 2)              87.719
8886       (1 0 2 3 2 1 2)              87.717
8887       (1 0 2 3 2 1 2)              87.719
8888       (1 0 2 3 2 1 2)              87.720
8889       (1 0 3 1 2 1 2)              87.722
8890       (1 0 2 3 2 1 2)              87.723
8891       (1 0 1 2 1 2 1)              87.716
8892       (1 0 1 2 1 1 1)              87.713
8893       (1 0 2 3 2 1 2)              87.714
8894       (1 0 3 1 2 1 2)              87.712
8895       (1 0 2 3 2 1 2)              87.714
8896       (1 0 1 2 1 2 1)              87.713
8897       (1 0 3 1 2 1 2)              87.713
8898       (0 0 4 6 1 1 1)              87.710
8899       (1 0 2 3 2 1 2)              87.711
8900       (1 0 2 3 2 1 2)              87.713
8901       (1 0 2 3 2 1 2)              87.714
8902       (1 0 2 3 2 1 2)              87.711
8903       (1 0 2 3 2 1 2)              87.712
8904       (1 0 2 3 2 1 2)              87.713
8905       (1 0 2 3 2 1 2)              87.713
8906       (1 0 1 2 1 2 1)              87.711
8907       (1 0 2 3 2 1 2)              87.711
8908       (1 0 3 1 2 1 2)              87.712
8909       (1 0 1 2 1 1 1)              87.714
8910       (1 0 2 3 2 1 2)              87.715
8911       (1 0 2 3 2 1 2)              87.717
8912       (1 0 2 3 2 1 2)              87.718
8913       (1 0 2 3 2 1 2)              87.719
8914       (1 0 3 1 2 1 2)              87.717
8915       (1 0 2 3 2 1 2)              87.716
8916       (0 0 4 6 1 2 1)              87.712
8917       (0 0 4 2 2 2 1)              87.706
8918       (1 0 3 1 2 1 2)              87.707
8919       (1 0 2 3 2 1 2)              87.708
8920       (1 0 1 2 1 1 1)              87.710
8921       (1 0 3 1 2 1 2)              87.711
8922       (1 0 2 3 2 1 2)              87.712
8923       (0 0 4 3 2 1 1)              87.707
8924       (1 0 3 1 2 1 2)              87.701
8925       (1 0 0 0 2 2 1)              87.702
8926       (1 0 2 3 2 1 2)              87.702
8927       (1 0 3 1 2 1 2)              87.697
8928       (1 0 3 1 2 1 2)              87.697
8929       (1 0 3 1 2 1 2)              87.690
8930       (1 0 2 3 2 1 2)              87.691
8931       (1 0 1 2 1 1 1)              87.693
8932       (0 0 1 2 0 0 1)              87.693
8933       (0 0 1 2 2 2 1)              87.691
8934       (1 0 2 3 2 1 2)              87.691
8935       (0 0 1 2 1 1 1)              87.689
8936       (0 0 4 3 2 1 1)              87.684
8937       (1 0 2 3 2 1 2)              87.685
8938       (1 0 3 1 2 1 2)              87.685
8939       (0 0 1 2 1 1 1)              87.680
8940       (1 0 2 3 2 1 2)              87.681
8941       (1 0 2 3 2 1 2)              87.683
8942       (1 0 1 2 1 1 1)              87.684
8943       (1 0 2 3 2 1 2)              87.682
8944       (1 0 1 2 1 1 1)              87.684
8945       (1 0 2 3 2 1 2)              87.685
8946       (1 0 1 2 1 1 1)              87.686
8947       (1 0 2 3 2 1 2)              87.684
8948       (1 0 3 1 2 1 2)              87.679
8949       (1 0 3 1 2 1 2)              87.678
8950       (1 0 2 3 2 1 2)              87.679
8951       (1 0 3 1 2 1 2)              87.680
8952       (1 0 1 2 1 1 1)              87.682
8953       (1 0 1 2 1 1 1)              87.683
8954       (1 0 1 2 1 1 1)              87.685
8955       (1 0 2 3 1 0 1)              87.684
8956       (1 0 2 3 2 1 2)              87.686
8957       (1 0 2 3 2 1 2)              87.687
8958       (1 0 2 3 1 1 1)              87.688
8959       (1 0 3 1 2 1 2)              87.688
8960       (0 0 4 6 0 0 1)              87.685
8961       (1 0 2 3 2 1 2)              87.683
8962       (0 0 1 2 2 2 1)              87.680
8963       (1 0 1 2 1 1 1)              87.681
8964       (1 0 2 3 1 2 1)              87.679
8965       (1 0 2 3 2 1 2)              87.679
8966       (1 0 3 1 2 1 1)              87.679
8967       (1 0 3 1 2 1 2)              87.680
8968       (1 0 2 3 2 1 2)              87.681
8969       (1 0 1 2 1 1 1)              87.683
8970       (1 0 2 3 2 1 2)              87.684
8971       (0 0 1 2 1 1 1)              87.684
8972       (1 0 2 3 2 1 2)              87.685
8973       (1 0 1 2 1 1 1)              87.687
8974       (1 0 1 2 1 1 1)              87.688
8975       (1 0 3 1 2 1 2)              87.689
8976       (1 0 3 1 2 1 2)              87.691
8977       (1 0 3 1 2 1 2)              87.692
8978       (1 0 2 3 2 1 2)              87.694
8979       (1 0 2 3 2 1 2)              87.695
8980       (1 0 2 3 2 1 2)              87.696
8981       (1 0 2 3 2 1 2)              87.698
8982       (1 0 3 1 2 1 2)              87.699
8983       (1 0 1 2 1 2 1)              87.697
8984       (1 0 3 1 2 1 2)              87.695
8985       (1 0 1 2 2 2 1)              87.694
8986       (1 0 1 2 1 2 1)              87.695
8987       (1 0 1 2 1 1 1)              87.696
8988       (1 0 2 3 2 1 2)              87.698
8989       (1 0 3 1 2 1 2)              87.699
8990       (1 0 2 3 1 2 1)              87.700
8991       (0 0 4 3 2 1 1)              87.695
8992       (1 0 3 1 1 1 1)              87.697
8993       (1 0 2 3 1 2 1)              87.698
8994       (1 0 2 3 2 1 2)              87.696
8995       (1 0 3 1 2 1 2)              87.698
8996       (0 0 1 2 1 1 1)              87.698
8997       (0 0 4 6 0 0 1)              87.694
8998       (1 0 1 2 1 1 1)              87.696
8999       (1 0 1 2 1 2 1)              87.695
9000       (1 0 2 3 2 1 2)              87.697
9001       (1 0 1 2 1 2 1)              87.696
9002       (1 0 2 3 2 1 2)              87.698
9003       (1 0 3 1 2 1 2)              87.699
9004       (1 0 2 3 2 1 2)              87.701
9005       (1 0 2 3 2 1 2)              87.697
9006       (1 0 1 2 1 1 1)              87.699
9007       (1 0 3 1 2 1 2)              87.700
9008       (0 0 1 2 1 2 1)              87.695
9009       (1 0 3 1 2 1 2)              87.688
9010       (1 0 1 2 1 1 1)              87.690
9011       (1 0 3 1 2 1 2)              87.691
9012       (1 0 1 2 1 1 1)              87.692
