No         Predictions            Accuracy [%]
11328      (1 0 2 3 2 1 2)              97.397
11329      (1 0 4 6 1 2 1)              97.396
11330      (1 0 2 3 1 0 1)              97.392
11331      (1 0 1 5 1 1 1)              97.386
11332      (1 0 0 0 0 0 0)              97.385
11333      (1 0 1 5 1 2 1)              97.379
11334      (1 0 2 3 2 2 2)              97.377
11335      (1 0 0 0 1 2 0)              97.375
11336      (1 0 4 3 1 2 1)              97.374
11337      (1 0 2 3 1 2 1)              97.371
11338      (1 0 4 6 1 2 1)              97.370
11339      (1 0 2 6 1 2 1)              97.367
11340      (1 0 0 3 0 0 0)              97.362
11341      (1 0 2 6 1 2 1)              97.358
11342      (1 0 2 3 0 0 0)              97.356
11343      (1 0 0 0 1 2 0)              97.354
11344      (1 0 2 3 2 1 2)              97.353
11345      (1 0 4 0 1 2 1)              97.348
11346      (1 0 2 3 1 2 1)              97.346
11347      (1 0 4 6 0 1 0)              97.340
11348      (1 0 2 6 1 1 1)              97.336
11349      (1 0 2 0 2 1 2)              97.331
11350      (1 0 2 3 1 0 2)              97.328
11351      (1 0 4 3 2 1 1)              97.324
11352      (1 0 2 3 1 1 1)              97.321
11353      (1 0 3 2 2 2 1)              97.317
11354      (1 0 4 2 1 2 1)              97.313
11355      (1 0 4 3 1 1 1)              97.311
11356      (1 0 2 6 1 0 1)              97.308
11357      (1 0 2 3 1 0 1)              97.304
11358      (1 0 2 3 1 1 1)              97.299
11359      (1 0 4 6 1 2 1)              97.298
11360      (1 0 2 5 1 2 1)              97.297
11361      (1 0 2 2 1 2 0)              97.294
11362      (1 0 3 3 2 1 2)              97.288
11363      (1 0 2 3 2 1 2)              97.282
11364      (1 0 2 3 0 2 0)              97.277
11365      (1 0 2 3 1 2 1)              97.274
11366      (1 0 2 3 2 1 1)              97.272
11367      (1 0 2 3 2 2 2)              97.270
11368      (1 0 2 3 1 0 1)              97.266
11369      (1 0 0 5 0 2 0)              97.263
11370      (1 0 2 3 1 1 1)              97.259
11371      (1 0 1 3 1 0 1)              97.254
11372      (1 0 2 6 1 1 1)              97.253
11373      (1 0 4 2 0 0 0)              97.247
11374      (1 0 2 3 1 1 1)              97.244
11375      (1 0 2 3 2 1 1)              97.242
11376      (1 0 0 0 0 0 0)              97.237
11377      (1 0 1 5 1 1 1)              97.231
11378      (1 0 2 6 1 2 1)              97.226
11379      (1 0 2 3 1 1 1)              97.222
11380      (1 0 2 3 1 2 1)              97.220
11381      (1 0 2 3 1 1 1)              97.217
11382      (1 0 2 3 1 0 1)              97.213
11383      (1 0 2 3 1 0 1)              97.210
11384      (1 0 0 0 1 0 1)              97.207
11385      (1 0 1 5 1 1 1)              97.201
11386      (1 0 0 3 0 0 0)              97.196
11387      (1 0 2 6 1 2 1)              97.194
11388      (1 0 2 3 1 1 1)              97.191
11389      (1 0 2 3 1 2 1)              97.188
11390      (1 0 4 3 1 0 1)              97.184
11391      (1 0 1 5 1 1 1)              97.181
11392      (1 0 2 3 1 2 1)              97.179
11393      (1 0 2 3 1 1 1)              97.174
11394      (1 0 1 5 1 1 1)              97.172
11395      (1 0 2 3 1 0 1)              97.169
11396      (1 0 2 3 1 2 1)              97.165
11397      (1 0 2 2 1 0 1)              97.161
11398      (1 0 0 0 0 2 0)              97.157
11399      (1 0 0 0 1 2 0)              97.154
11400      (1 0 2 3 1 0 1)              97.151
11401      (1 0 2 4 1 1 1)              97.146
11402      (1 0 2 6 1 2 1)              97.143
11403      (1 0 2 2 1 2 0)              97.140
11404      (1 0 4 2 1 2 1)              97.137
11405      (1 0 2 3 1 2 1)              97.135
11406      (1 0 4 0 1 2 1)              97.130
11407      (1 0 4 6 1 2 1)              97.128
11408      (1 0 2 3 1 1 1)              97.124
11409      (1 0 0 3 2 1 1)              97.121
11410      (1 0 1 5 1 1 1)              97.118
11411      (1 0 1 5 1 1 1)              97.116
11412      (1 0 2 3 2 0 2)              97.115
11413      (1 0 0 6 0 1 0)              97.113
11414      (1 0 4 0 2 2 1)              97.107
11415      (1 0 4 2 2 2 1)              97.104
11416      (1 0 0 0 1 2 1)              97.102
11417      (1 0 0 3 1 1 1)              97.100
11418      (1 0 2 6 1 2 1)              97.096
11419      (1 0 2 3 2 1 2)              97.090
11420      (1 0 0 5 0 2 0)              97.087
11421      (1 0 2 3 2 1 2)              97.085
11422      (1 0 2 3 1 2 1)              97.082
11423      (1 0 2 3 1 0 1)              97.080
11424      (1 0 2 3 1 1 1)              97.077
11425      (1 0 2 3 2 2 2)              97.074
11426      (1 0 2 2 1 2 1)              97.072
11427      (1 0 2 6 1 2 1)              97.067
11428      (1 0 2 3 1 0 1)              97.064
11429      (1 0 2 5 1 2 1)              97.063
11430      (1 0 4 2 1 2 1)              97.059
11431      (1 0 1 5 1 1 1)              97.055
11432      (1 0 1 6 2 2 1)              97.051
11433      (1 0 2 3 2 1 2)              97.049
11434      (1 0 1 5 1 1 1)              97.043
11435      (1 0 2 3 1 2 1)              97.041
11436      (1 0 2 0 2 2 1)              97.035
11437      (1 0 2 3 2 2 2)              97.032
11438      (1 0 2 6 1 1 1)              97.029
11439      (1 0 2 3 2 1 2)              97.023
11440      (1 0 2 3 0 2 0)              97.018
11441      (1 0 2 3 1 2 1)              97.016
11442      (1 0 2 6 1 1 0)              97.011
11443      (1 0 4 3 1 0 1)              97.006
11444      (1 0 4 2 1 2 1)              97.003
11445      (1 0 2 3 1 1 1)              96.998
11446      (1 0 2 3 1 0 2)              96.996
11447      (1 0 0 0 1 1 1)              96.992
11448      (1 0 4 2 1 2 1)              96.989
11449      (1 0 4 3 1 2 1)              96.984
11450      (1 0 2 3 2 2 2)              96.982
11451      (1 0 1 3 1 2 1)              96.977
11452      (1 0 2 3 1 2 1)              96.975
11453      (1 0 0 0 1 0 1)              96.971
11454      (1 0 4 2 0 0 0)              96.965
11455      (1 0 0 0 1 2 0)              96.963
11456      (1 0 0 0 0 0 0)              96.962
11457      (1 0 2 5 0 2 0)              96.959
11458      (1 0 2 3 1 0 1)              96.959
11459      (1 0 4 4 2 1 1)              96.957
11460      (1 0 2 5 2 1 1)              96.953
11461      (1 0 2 3 0 0 0)              96.950
11462      (1 0 1 5 1 2 1)              96.945
11463      (1 0 3 1 1 1 1)              96.942
11464      (1 0 2 2 1 0 1)              96.938
11465      (1 0 2 3 1 0 1)              96.935
11466      (1 0 0 0 1 0 1)              96.934
11467      (1 0 2 3 1 1 1)              96.929
11468      (1 0 4 6 0 1 0)              96.924
11469      (1 0 2 3 1 0 2)              96.920
11470      (1 0 2 6 1 1 1)              96.919
11471      (1 0 1 5 1 1 1)              96.913
11472      (1 0 4 4 2 1 1)              96.910
11473      (1 0 2 3 1 2 1)              96.908
11474      (1 0 2 3 1 2 0)              96.905
11475      (1 0 2 3 1 2 1)              96.904
11476      (1 0 2 3 1 1 1)              96.900
11477      (1 0 4 3 1 1 1)              96.895
11478      (1 0 0 3 0 0 0)              96.894
11479      (1 0 2 3 1 2 0)              96.891
11480      (1 0 4 4 0 2 0)              96.888
11481      (1 0 4 0 1 1 0)              96.885
11482      (1 0 2 3 1 2 1)              96.883
11483      (1 0 4 6 1 2 1)              96.881
11484      (1 0 1 5 1 1 1)              96.875
11485      (1 0 2 3 1 0 1)              96.873
11486      (1 0 1 5 1 2 1)              96.868
11487      (1 0 2 6 1 2 1)              96.864
11488      (1 0 1 5 1 2 1)              96.859
11489      (1 0 0 0 0 0 0)              96.853
11490      (1 0 2 3 1 0 1)              96.849
11491      (1 0 1 0 1 0 1)              96.847
11492      (1 0 2 4 1 1 1)              96.842
11493      (1 0 2 3 1 2 0)              96.839
11494      (1 0 0 0 2 2 1)              96.836
11495      (1 0 0 0 2 2 1)              96.834
11496      (1 0 3 2 1 1 1)              96.830
11497      (1 0 1 5 1 1 1)              96.824
11498      (1 0 4 3 1 2 0)              96.823
11499      (1 0 1 5 1 2 1)              96.818
11500      (1 0 0 0 0 0 0)              96.812
11501      (1 0 3 2 1 1 1)              96.807
11502      (1 0 2 6 1 2 1)              96.805
11503      (1 0 2 3 2 2 2)              96.803
11504      (1 0 2 3 1 1 1)              96.799
11505      (1 0 2 3 1 0 1)              96.796
11506      (1 0 2 3 1 0 1)              96.792
11507      (1 0 2 6 1 2 1)              96.789
11508      (1 0 3 2 1 2 1)              96.786
11509      (1 0 2 3 0 0 1)              96.781
11510      (1 0 2 6 1 2 1)              96.777
11511      (1 0 1 5 1 1 1)              96.775
11512      (1 0 2 3 1 0 1)              96.772
11513      (1 0 2 6 1 2 1)              96.768
11514      (1 0 1 0 1 1 1)              96.764
11515      (1 0 2 3 0 0 0)              96.761
11516      (1 0 2 3 1 2 1)              96.759
11517      (1 0 2 6 1 1 1)              96.758
11518      (1 0 1 0 1 1 1)              96.754
11519      (1 0 2 2 1 0 1)              96.750
11520      (1 0 2 3 1 0 1)              96.747
11521      (1 0 2 3 1 2 1)              96.744
11522      (1 0 4 2 1 2 1)              96.741
11523      (1 0 2 3 1 2 1)              96.738
11524      (1 0 2 3 1 1 1)              96.734
11525      (1 0 4 6 1 2 1)              96.733
11526      (1 0 2 0 2 1 2)              96.728
11527      (1 0 0 0 0 0 0)              96.723
11528      (1 0 2 5 1 0 1)              96.719
11529      (1 0 2 3 1 1 1)              96.716
11530      (1 0 2 6 1 2 1)              96.711
11531      (1 0 1 5 1 1 1)              96.705
11532      (1 0 3 2 1 2 0)              96.700
11533      (1 0 0 0 0 0 0)              96.694
11534      (1 0 1 5 1 2 1)              96.690
11535      (1 0 2 5 1 2 1)              96.689
11536      (1 0 2 3 2 1 2)              96.683
11537      (1 0 2 4 1 1 1)              96.678
11538      (1 0 1 5 1 1 1)              96.672
11539      (1 0 3 3 1 1 1)              96.669
11540      (1 0 4 6 1 2 1)              96.667
11541      (1 0 2 3 1 1 0)              96.662
11542      (1 0 2 3 1 2 1)              96.660
11543      (1 0 2 3 1 0 1)              96.658
11544      (1 0 2 6 1 2 1)              96.654
11545      (1 0 1 5 1 2 1)              96.648
11546      (1 0 4 0 1 2 1)              96.644
11547      (1 0 2 3 1 1 1)              96.639
11548      (1 0 2 4 1 1 1)              96.634
11549      (1 0 2 3 1 2 1)              96.633
11550      (1 0 2 3 1 1 1)              96.630
11551      (1 0 0 0 1 2 1)              96.628
11552      (1 0 2 6 1 2 1)              96.624
11553      (1 0 2 3 0 0 0)              96.622
11554      (1 0 2 3 1 2 1)              96.621
11555      (1 0 2 3 1 2 1)              96.619
11556      (1 0 2 3 1 1 1)              96.615
11557      (1 0 2 6 1 2 1)              96.613
11558      (1 0 2 3 1 2 1)              96.610
11559      (1 0 2 3 1 0 1)              96.606
11560      (1 0 2 3 2 1 2)              96.605
11561      (1 0 2 3 2 1 2)              96.605
11562      (1 0 2 3 2 1 2)              96.604
11563      (1 0 4 3 1 1 1)              96.599
11564      (1 0 1 5 1 1 1)              96.593
11565      (1 0 0 0 1 2 1)              96.591
11566      (1 0 2 3 1 0 1)              96.587
11567      (1 0 2 4 0 0 0)              96.584
11568      (1 0 1 5 1 1 1)              96.578
11569      (1 0 4 6 0 1 0)              96.573
11570      (1 0 0 0 1 2 0)              96.571
11571      (1 0 2 3 1 1 1)              96.568
11572      (1 0 0 0 1 0 1)              96.566
11573      (1 0 2 3 1 1 0)              96.561
11574      (1 0 1 5 1 1 1)              96.555
11575      (1 0 2 3 1 2 1)              96.553
11576      (1 0 2 3 2 1 2)              96.547
11577      (1 0 0 0 1 0 1)              96.545
11578      (1 0 2 3 1 0 1)              96.541
11579      (1 0 2 3 1 0 1)              96.538
11580      (1 0 2 3 1 0 1)              96.535
11581      (1 0 2 3 1 1 1)              96.531
11582      (1 0 0 5 0 2 0)              96.528
11583      (1 0 2 4 1 1 1)              96.523
11584      (1 0 2 3 1 1 1)              96.520
11585      (1 0 1 5 1 1 1)              96.518
11586      (1 0 2 3 1 1 1)              96.514
11587      (1 1 4 0 0 2 0)              96.511
11588      (1 0 2 3 1 1 1)              96.506
11589      (1 0 2 6 1 1 1)              96.504
11590      (1 0 0 0 1 0 1)              96.502
11591      (1 0 0 0 0 0 0)              96.497
11592      (1 0 2 3 0 2 0)              96.493
11593      (1 0 0 0 0 2 1)              96.492
11594      (1 0 2 3 1 2 1)              96.489
11595      (1 0 1 5 1 2 1)              96.486
11596      (1 0 0 5 0 2 0)              96.483
11597      (1 0 2 3 2 2 1)              96.479
11598      (1 0 2 3 1 2 1)              96.477
11599      (1 0 1 5 1 1 1)              96.472
11600      (1 0 2 3 1 0 1)              96.469
11601      (1 0 2 4 1 1 1)              96.464
11602      (1 0 2 3 1 2 1)              96.462
11603      (1 0 3 2 2 2 1)              96.459
11604      (1 0 2 6 1 2 1)              96.455
11605      (1 0 1 5 1 1 1)              96.450
11606      (1 0 2 3 1 1 1)              96.445
11607      (1 0 2 6 1 1 1)              96.444
11608      (1 0 0 0 1 2 1)              96.442
11609      (1 0 0 6 0 1 0)              96.440
11610      (1 0 4 2 1 2 1)              96.436
11611      (1 0 1 5 1 1 1)              96.430
11612      (1 0 2 3 1 1 1)              96.427
11613      (1 0 2 6 1 2 1)              96.424
11614      (1 0 2 3 1 1 1)              96.421
11615      (1 0 4 5 1 2 0)              96.417
11616      (1 0 1 5 1 2 1)              96.411
11617      (1 0 2 3 1 0 1)              96.408
11618      (1 0 1 5 1 1 1)              96.402
11619      (1 0 2 3 2 1 2)              96.400
11620      (1 0 4 3 1 2 0)              96.399
11621      (1 0 2 3 2 2 2)              96.397
11622      (1 0 0 0 0 2 0)              96.392
11623      (1 0 2 3 0 2 0)              96.387
11624      (1 0 2 3 2 1 1)              96.385
11625      (1 0 1 5 1 1 1)              96.383
11626      (1 0 2 4 1 1 1)              96.378
11627      (1 0 1 5 1 2 1)              96.375
11628      (1 0 3 2 1 2 1)              96.372
11629      (1 0 2 4 1 1 1)              96.367
11630      (1 0 2 6 1 2 1)              96.364
11631      (1 0 2 3 1 1 1)              96.360
11632      (1 0 1 5 0 2 0)              96.354
11633      (1 0 1 5 2 2 2)              96.352
11634      (1 0 2 6 1 2 1)              96.349
11635      (1 0 3 2 1 2 0)              96.344
11636      (1 0 2 3 2 1 2)              96.342
11637      (1 0 1 3 1 0 1)              96.339
11638      (1 0 4 6 1 1 1)              96.337
11639      (1 0 2 3 1 1 1)              96.333
11640      (1 0 2 3 1 0 1)              96.331
11641      (1 0 0 0 1 2 1)              96.329
11642      (1 0 4 3 1 1 1)              96.324
11643      (1 0 4 2 1 2 1)              96.321
11644      (1 0 1 3 1 0 1)              96.318
11645      (1 0 2 4 0 0 0)              96.314
11646      (1 0 1 5 1 2 1)              96.310
11647      (1 0 2 3 1 0 1)              96.307
11648      (1 0 2 3 1 0 1)              96.305
11649      (1 0 0 3 0 0 0)              96.301
11650      (1 0 2 3 1 2 1)              96.300
11651      (1 0 2 3 1 2 1)              96.296
11652      (1 0 4 2 0 0 0)              96.291
11653      (1 0 2 3 1 2 1)              96.288
11654      (1 0 0 0 1 2 0)              96.286
11655      (1 0 0 2 2 2 1)              96.282
11656      (1 0 1 5 1 1 1)              96.276
11657      (1 0 2 3 1 2 1)              96.274
11658      (1 0 2 6 1 1 1)              96.270
11659      (1 0 1 5 1 2 1)              96.265
11660      (1 0 1 5 1 1 1)              96.259
11661      (1 0 2 3 1 0 1)              96.255
11662      (1 0 0 0 1 2 1)              96.253
11663      (1 0 2 2 1 0 1)              96.250
11664      (1 0 2 3 2 1 2)              96.244
11665      (1 0 0 0 1 1 1)              96.242
11666      (1 0 0 5 0 2 0)              96.239
11667      (0 0 3 6 0 0 0)              96.233
11668      (1 0 2 5 1 2 1)              96.232
11669      (1 0 2 3 1 2 1)              96.230
11670      (1 0 0 0 1 2 1)              96.228
11671      (1 0 2 3 1 2 1)              96.225
11672      (1 0 2 2 1 0 1)              96.222
11673      (1 0 2 3 2 2 2)              96.220
11674      (1 0 1 5 1 1 1)              96.218
11675      (1 0 2 3 2 1 2)              96.216
11676      (1 0 0 0 1 0 1)              96.215
11677      (1 0 3 3 1 1 1)              96.211
