No         Predictions            Accuracy [%]
11808      (1 0 2 3 1 0 1)              85.485
11809      (1 0 0 0 1 2 1)              85.484
11810      (1 0 2 3 1 0 1)              85.482
11811      (1 0 1 2 1 1 1)              85.479
11812      (1 0 3 1 2 1 2)              85.477
11813      (1 0 2 3 2 2 1)              85.477
11814      (0 0 0 4 0 1 0)              85.476
11815      (1 0 3 1 2 1 2)              85.472
11816      (1 0 3 1 2 1 2)              85.470
11817      (1 0 1 2 1 2 1)              85.468
11818      (0 0 4 2 2 2 1)              85.466
11819      (1 0 1 2 0 0 0)              85.462
11820      (1 0 1 2 1 1 1)              85.460
11821      (1 0 1 2 1 2 1)              85.459
11822      (0 0 1 2 0 0 1)              85.454
11823      (1 0 1 2 1 1 1)              85.452
11824      (1 0 2 3 1 1 1)              85.449
11825      (1 0 1 2 1 1 1)              85.447
11826      (0 0 1 2 1 1 1)              85.443
11827      (0 0 4 2 2 2 1)              85.438
11828      (0 1 4 6 2 2 2)              85.434
11829      (0 0 4 2 2 2 1)              85.430
11830      (0 0 2 3 1 2 1)              85.429
11831      (1 0 1 2 1 1 1)              85.426
11832      (1 0 1 2 1 1 1)              85.424
11833      (0 0 4 6 1 2 1)              85.420
11834      (1 0 1 2 1 2 1)              85.417
11835      (0 0 1 2 0 0 1)              85.412
11836      (0 0 4 2 2 2 1)              85.410
11837      (0 0 4 2 2 2 1)              85.407
11838      (1 0 1 2 1 2 1)              85.405
11839      (1 0 1 2 1 1 1)              85.402
11840      (0 0 4 5 2 1 1)              85.398
11841      (1 0 1 2 1 1 1)              85.395
11842      (1 0 2 3 1 0 1)              85.394
11843      (0 0 1 2 0 0 1)              85.389
11844      (0 0 2 3 1 2 1)              85.386
11845      (1 0 2 3 1 0 1)              85.383
11846      (0 0 2 3 2 0 2)              85.382
11847      (1 0 1 2 1 1 1)              85.378
11848      (0 0 4 5 2 1 1)              85.375
11849      (1 0 3 1 2 1 2)              85.370
11850      (1 0 2 3 1 0 1)              85.369
11851      (1 0 4 5 2 2 2)              85.368
11852      (1 0 1 2 1 2 1)              85.363
11853      (1 0 3 1 2 1 2)              85.359
11854      (1 0 1 2 0 0 1)              85.356
11855      (1 0 3 1 2 1 2)              85.352
11856      (0 0 4 2 2 2 1)              85.350
11857      (0 0 1 2 1 2 1)              85.346
11858      (0 0 4 6 0 0 1)              85.344
11859      (0 0 1 2 1 1 1)              85.339
11860      (0 0 4 5 2 1 1)              85.334
11861      (0 0 2 3 1 2 1)              85.333
11862      (1 0 2 3 2 1 2)              85.329
11863      (1 0 2 3 1 0 1)              85.331
11864      (1 0 2 3 1 0 1)              85.328
11865      (1 0 1 2 1 2 1)              85.326
11866      (0 0 1 2 1 1 1)              85.321
11867      (1 0 2 3 1 0 1)              85.319
11868      (1 0 1 2 1 1 1)              85.314
11869      (1 0 4 5 2 2 2)              85.313
11870      (0 0 1 2 0 0 1)              85.309
11871      (1 0 1 2 1 2 1)              85.306
11872      (1 0 1 2 1 1 1)              85.303
11873      (1 0 3 1 2 1 2)              85.300
11874      (1 0 0 0 1 2 0)              85.298
11875      (1 0 1 2 1 2 1)              85.297
11876      (1 0 1 2 1 1 1)              85.294
11877      (0 0 4 2 2 2 1)              85.291
11878      (1 0 1 2 1 2 1)              85.290
11879      (0 0 4 2 2 2 1)              85.288
11880      (1 0 3 1 2 1 2)              85.283
11881      (0 0 4 5 2 1 1)              85.279
11882      (1 0 1 2 0 0 1)              85.276
11883      (1 0 0 0 2 2 1)              85.272
11884      (1 0 1 2 1 2 1)              85.269
11885      (1 0 3 1 2 1 2)              85.264
11886      (1 0 2 3 1 0 1)              85.263
11887      (1 0 1 2 1 1 1)              85.260
11888      (1 0 1 2 1 2 1)              85.256
11889      (1 0 2 3 2 1 1)              85.253
11890      (1 0 2 3 1 0 1)              85.251
11891      (0 0 2 3 1 1 1)              85.251
11892      (1 0 3 1 2 1 2)              85.247
11893      (1 0 2 3 2 1 2)              85.244
11894      (1 0 1 2 1 2 1)              85.241
11895      (1 0 2 3 0 0 0)              85.240
11896      (0 0 4 3 1 1 1)              85.239
11897      (1 0 2 3 1 2 1)              85.240
11898      (1 0 2 3 1 1 1)              85.238
11899      (1 0 3 1 2 1 2)              85.236
11900      (1 0 1 2 1 1 1)              85.231
11901      (1 0 3 1 2 1 2)              85.228
11902      (1 0 1 2 0 0 1)              85.226
11903      (0 0 4 2 2 2 1)              85.224
11904      (1 0 1 2 1 1 1)              85.221
11905      (1 0 2 3 2 1 2)              85.218
11906      (0 0 4 2 2 2 1)              85.215
11907      (1 0 2 3 1 0 1)              85.213
11908      (1 0 1 2 1 1 1)              85.211
11909      (1 0 2 3 2 2 1)              85.211
11910      (1 0 1 2 1 1 1)              85.207
11911      (1 0 2 3 1 2 1)              85.206
11912      (1 0 1 2 1 2 1)              85.204
11913      (1 0 3 1 2 1 2)              85.202
11914      (1 0 1 2 1 1 1)              85.200
11915      (1 0 1 2 1 1 1)              85.199
11916      (0 0 4 2 2 2 1)              85.197
11917      (1 0 3 1 2 1 2)              85.194
11918      (1 0 1 2 1 1 1)              85.192
11919      (1 0 2 3 1 2 1)              85.193
11920      (0 0 4 6 0 0 1)              85.190
11921      (0 0 4 3 1 1 1)              85.186
11922      (1 0 1 2 0 0 1)              85.182
11923      (0 0 1 2 1 1 1)              85.176
11924      (1 0 2 3 1 1 1)              85.174
11925      (0 0 4 3 1 1 1)              85.169
11926      (1 0 2 3 1 0 1)              85.168
11927      (1 0 1 2 1 1 1)              85.167
11928      (1 0 1 2 1 1 1)              85.163
11929      (1 0 2 3 1 0 1)              85.161
11930      (1 0 1 2 1 1 1)              85.159
11931      (1 0 3 1 2 1 2)              85.155
11932      (0 0 4 6 1 2 1)              85.155
11933      (1 0 2 3 2 1 2)              85.155
11934      (1 0 3 1 2 1 2)              85.153
11935      (0 0 4 2 2 2 1)              85.152
11936      (0 0 4 3 1 1 1)              85.151
11937      (0 0 4 2 2 2 1)              85.150
11938      (1 0 1 2 1 2 1)              85.148
11939      (1 0 2 3 2 1 2)              85.145
11940      (1 0 1 2 1 2 1)              85.144
11941      (0 0 4 2 2 2 1)              85.141
11942      (0 0 4 3 2 1 1)              85.137
11943      (1 0 2 3 1 2 0)              85.134
11944      (1 0 1 2 1 1 1)              85.133
11945      (1 0 1 2 1 1 1)              85.131
11946      (1 0 1 2 1 1 1)              85.126
11947      (1 0 3 1 2 1 2)              85.124
11948      (0 0 4 2 2 2 1)              85.121
11949      (1 0 1 2 1 2 1)              85.120
11950      (1 0 1 2 1 2 1)              85.118
11951      (1 0 2 3 2 1 2)              85.114
11952      (1 0 2 3 1 0 1)              85.112
11953      (1 0 1 2 1 2 1)              85.111
11954      (1 0 3 1 2 1 2)              85.108
11955      (1 0 2 3 2 1 2)              85.105
11956      (1 0 2 3 1 0 1)              85.103
11957      (0 0 2 3 2 0 2)              85.098
11958      (1 0 2 3 2 1 2)              85.094
11959      (0 0 4 2 1 2 1)              85.093
11960      (1 0 1 2 1 1 1)              85.091
11961      (1 0 1 2 1 1 1)              85.087
11962      (0 0 4 2 2 2 1)              85.086
11963      (1 0 1 2 0 0 1)              85.084
11964      (1 0 2 3 1 0 1)              85.081
11965      (1 0 1 2 1 1 1)              85.077
11966      (1 0 1 2 1 1 1)              85.074
11967      (0 0 4 2 2 2 1)              85.072
11968      (1 0 1 2 1 1 1)              85.068
11969      (1 0 4 5 2 2 2)              85.067
11970      (0 0 2 3 1 2 1)              85.064
11971      (1 0 1 2 1 1 1)              85.061
11972      (1 0 2 3 1 2 1)              85.063
11973      (1 0 1 2 0 0 0)              85.058
11974      (1 0 1 2 1 1 1)              85.057
11975      (1 0 1 2 0 0 1)              85.053
11976      (0 0 4 2 2 2 1)              85.051
11977      (1 0 1 2 1 1 1)              85.050
11978      (1 0 1 2 1 1 1)              85.046
11979      (1 0 1 2 1 2 1)              85.044
11980      (1 0 1 2 1 1 1)              85.042
11981      (1 0 2 3 2 1 2)              85.038
11982      (1 0 1 2 1 2 1)              85.037
11983      (0 0 4 2 2 2 1)              85.035
11984      (1 0 1 2 1 2 1)              85.030
11985      (1 0 1 2 1 2 1)              85.028
11986      (0 0 4 3 2 1 1)              85.025
11987      (1 0 1 2 1 1 1)              85.023
11988      (1 0 2 3 1 0 1)              85.021
11989      (1 0 1 2 1 2 1)              85.017
11990      (1 0 0 0 1 2 1)              85.016
11991      (0 0 1 2 0 0 1)              85.011
11992      (0 0 1 2 0 0 1)              85.008
11993      (1 0 2 3 1 0 1)              85.005
11994      (0 0 4 2 2 2 1)              85.003
11995      (1 0 3 1 2 1 2)              85.001
11996      (0 0 4 2 2 2 1)              84.998
11997      (1 0 1 2 1 1 1)              84.994
11998      (1 0 1 2 1 1 1)              84.990
11999      (1 0 0 0 0 2 1)              84.988
12000      (1 0 1 2 1 2 1)              84.986
12001      (1 0 1 2 0 0 1)              84.983
12002      (1 0 2 3 1 0 1)              84.982
12003      (0 0 1 2 1 1 1)              84.977
12004      (1 0 2 3 2 1 2)              84.974
12005      (0 0 1 2 1 1 1)              84.970
12006      (1 0 1 2 1 1 1)              84.967
12007      (0 0 4 2 2 2 1)              84.964
12008      (1 0 2 3 1 0 1)              84.962
12009      (1 0 1 2 1 2 1)              84.960
12010      (1 0 2 3 1 0 1)              84.959
12011      (1 0 1 2 0 0 1)              84.955
12012      (1 0 1 2 1 1 1)              84.953
12013      (1 0 1 2 0 0 1)              84.949
12014      (1 0 1 2 1 1 1)              84.947
12015      (0 0 4 6 1 1 1)              84.945
12016      (0 0 4 2 2 2 1)              84.939
12017      (0 0 0 4 1 2 0)              84.938
12018      (1 0 2 3 1 1 1)              84.938
12019      (1 0 1 2 1 1 1)              84.934
12020      (1 0 3 1 2 1 2)              84.931
12021      (0 0 1 2 0 0 1)              84.926
12022      (1 0 1 2 1 1 1)              84.924
12023      (0 0 4 6 0 0 1)              84.921
12024      (1 0 1 2 1 1 1)              84.918
12025      (1 0 2 3 1 0 1)              84.916
12026      (1 0 3 1 2 1 2)              84.912
12027      (1 0 1 2 1 2 1)              84.909
12028      (1 0 3 1 2 1 2)              84.906
12029      (1 0 3 1 2 1 2)              84.905
12030      (1 0 1 2 1 2 1)              84.902
12031      (1 0 2 3 1 0 1)              84.903
12032      (1 0 2 3 1 2 0)              84.901
12033      (1 0 1 2 1 1 1)              84.897
12034      (1 0 1 2 1 1 1)              84.895
12035      (1 0 3 1 2 1 2)              84.891
12036      (0 0 4 3 1 1 1)              84.887
12037      (1 0 2 3 1 2 1)              84.884
12038      (0 0 4 3 2 1 1)              84.880
12039      (1 0 1 2 1 1 1)              84.877
12040      (1 0 1 2 1 2 1)              84.876
12041      (1 0 3 1 2 1 2)              84.872
12042      (0 0 2 3 1 2 1)              84.870
12043      (0 0 4 2 2 2 1)              84.868
12044      (0 0 4 2 2 2 1)              84.867
12045      (1 0 2 3 1 0 1)              84.868
12046      (1 0 1 2 1 2 1)              84.867
12047      (0 0 0 4 0 1 0)              84.861
12048      (0 0 4 2 2 2 1)              84.857
12049      (1 0 1 2 1 0 1)              84.854
12050      (0 0 4 5 2 1 1)              84.851
12051      (1 0 1 2 1 1 1)              84.847
12052      (1 0 1 2 1 2 1)              84.846
12053      (1 0 1 2 1 2 1)              84.843
12054      (1 0 2 3 2 2 1)              84.843
12055      (1 0 1 2 1 2 1)              84.842
12056      (0 0 4 2 2 2 1)              84.839
12057      (1 0 1 2 1 1 1)              84.837
12058      (0 1 0 0 2 2 1)              84.835
12059      (1 0 1 2 1 1 1)              84.832
12060      (1 0 4 5 2 2 2)              84.830
12061      (0 0 4 5 2 1 1)              84.825
12062      (0 0 4 5 2 1 1)              84.821
12063      (1 0 1 2 1 1 1)              84.820
12064      (1 0 3 1 2 1 2)              84.817
12065      (1 0 1 2 1 1 1)              84.815
12066      (0 0 4 2 2 2 1)              84.813
12067      (1 0 1 2 1 1 1)              84.810
12068      (0 0 4 2 2 2 1)              84.808
12069      (1 0 1 2 1 1 1)              84.806
12070      (0 0 4 6 0 0 1)              84.804
12071      (0 0 1 2 1 1 1)              84.800
12072      (1 0 2 3 2 1 2)              84.797
12073      (0 0 4 2 2 2 1)              84.793
12074      (1 0 2 3 1 0 1)              84.792
12075      (1 0 1 2 1 1 1)              84.790
12076      (1 0 0 0 1 1 1)              84.787
12077      (1 0 2 3 2 1 2)              84.788
12078      (0 0 1 2 1 1 1)              84.784
12079      (1 0 1 2 1 1 1)              84.781
12080      (1 0 1 2 0 0 1)              84.777
12081      (1 0 1 2 1 2 1)              84.776
12082      (1 0 1 2 1 2 1)              84.774
12083      (1 0 3 1 2 1 2)              84.770
12084      (1 0 1 2 1 1 1)              84.768
12085      (1 0 1 2 1 2 1)              84.767
12086      (0 0 4 6 1 2 1)              84.762
12087      (1 0 1 2 0 0 1)              84.759
12088      (1 0 1 2 1 1 1)              84.756
12089      (1 0 1 2 1 2 1)              84.754
12090      (1 0 1 2 1 1 1)              84.753
12091      (1 0 1 2 1 1 1)              84.752
12092      (1 0 1 2 1 1 1)              84.748
12093      (0 0 4 6 0 0 1)              84.746
12094      (1 0 1 2 1 1 1)              84.744
12095      (0 0 4 2 2 2 1)              84.743
12096      (1 0 2 3 2 1 2)              84.739
12097      (1 0 3 1 2 1 2)              84.736
12098      (1 0 0 0 1 2 1)              84.735
12099      (1 0 2 3 1 0 1)              84.732
12100      (1 0 1 2 1 1 1)              84.730
12101      (1 0 1 2 1 1 1)              84.728
12102      (0 0 0 4 1 2 0)              84.724
12103      (1 0 3 1 2 1 2)              84.722
12104      (1 0 1 2 1 1 1)              84.720
12105      (1 0 1 2 1 1 1)              84.718
12106      (0 0 2 3 2 0 2)              84.712
12107      (1 0 1 2 0 0 0)              84.707
12108      (0 0 1 2 0 0 1)              84.702
12109      (0 0 4 2 2 2 1)              84.700
12110      (0 0 4 6 1 2 1)              84.698
12111      (1 0 1 2 1 1 1)              84.693
12112      (0 0 4 3 1 1 1)              84.690
12113      (0 0 4 5 1 0 1)              84.685
12114      (1 0 3 1 2 1 2)              84.680
12115      (0 0 2 3 1 2 1)              84.678
12116      (1 0 2 3 2 2 1)              84.678
12117      (0 0 1 2 1 1 1)              84.675
12118      (1 0 1 2 1 2 1)              84.673
12119      (1 0 1 2 1 1 1)              84.670
12120      (0 0 4 2 2 2 1)              84.668
12121      (1 0 2 3 1 2 1)              84.667
12122      (1 0 3 1 2 1 2)              84.663
12123      (0 0 4 6 1 2 1)              84.664
12124      (1 0 1 2 1 1 1)              84.661
12125      (0 0 4 2 2 2 1)              84.659
12126      (1 0 1 2 1 1 1)              84.657
12127      (1 0 1 2 1 2 1)              84.654
12128      (0 0 1 2 1 1 1)              84.651
12129      (0 0 4 2 2 2 1)              84.649
12130      (1 0 1 2 2 2 1)              84.648
12131      (1 0 2 3 1 0 1)              84.645
12132      (1 0 1 2 1 1 1)              84.643
12133      (0 0 4 6 2 1 1)              84.640
12134      (0 0 4 2 2 2 1)              84.637
12135      (1 0 2 3 1 2 0)              84.635
12136      (0 0 4 2 2 2 1)              84.634
12137      (0 0 4 2 2 2 1)              84.632
12138      (0 0 4 3 2 1 1)              84.629
12139      (1 0 4 5 2 2 2)              84.628
12140      (1 0 3 1 2 1 2)              84.626
12141      (0 0 4 4 1 1 1)              84.624
12142      (1 0 2 3 1 0 1)              84.625
12143      (1 0 2 3 2 1 2)              84.622
12144      (0 0 4 6 0 0 1)              84.619
12145      (1 0 1 2 1 1 1)              84.617
12146      (1 0 0 0 0 2 1)              84.616
12147      (1 0 1 2 1 1 1)              84.614
12148      (1 0 1 2 0 0 1)              84.610
12149      (1 0 1 2 1 2 1)              84.609
12150      (1 0 1 2 1 1 1)              84.607
12151      (0 0 4 2 2 2 1)              84.605
12152      (0 0 4 6 1 2 1)              84.605
12153      (1 0 1 2 1 2 1)              84.604
12154      (0 0 4 2 2 2 1)              84.600
12155      (0 0 2 3 1 1 1)              84.596
12156      (1 0 1 2 1 2 1)              84.595
12157      (1 0 1 2 1 1 1)              84.592
