sample_id,pred_task1,pred_task2,pred_task3,pred_task4,pred_task5,pred_task6,pred_task7
9024,1,0,2,3,2,1,2
9025,1,0,2,3,2,1,2
9026,1,0,1,2,1,1,1
9027,1,0,1,2,1,2,1
9028,1,0,1,2,1,1,1
9029,1,0,2,3,2,1,2
9030,0,0,4,6,1,2,2
9031,1,0,1,2,1,1,1
9032,1,0,2,3,2,1,2
9033,1,0,2,3,2,1,2
9034,1,0,1,2,1,1,1
9035,1,0,2,3,2,1,2
9036,0,0,1,2,1,1,1
9037,1,0,1,2,1,2,1
9038,1,0,2,3,2,1,2
9039,1,0,2,3,2,1,2
9040,1,0,3,1,2,1,2
9041,1,0,1,2,1,1,1
9042,1,0,2,3,2,1,2
9043,1,0,2,3,2,1,2
9044,1,0,1,2,1,1,1
9045,1,0,3,1,2,1,2
9046,1,0,2,3,2,1,2
9047,1,0,3,1,2,1,2
9048,1,0,2,3,2,1,2
9049,1,0,3,1,2,1,2
9050,1,0,1,2,1,1,1
9051,1,0,2,3,2,1,2
9052,1,0,2,3,2,1,2
9053,1,0,1,2,1,2,1
9054,1,0,3,1,2,1,2
9055,1,0,3,1,2,1,2
9056,1,0,3,1,2,1,2
9057,1,0,2,3,2,1,2
9058,1,0,3,1,2,1,2
9059,1,0,2,3,2,1,2
9060,1,0,3,1,2,1,2
9061,1,0,3,1,2,1,2
9062,1,0,1,2,1,1,1
9063,1,0,2,3,2,1,2
9064,0,0,4,5,2,2,1
9065,1,0,3,1,2,1,2
9066,1,0,2,3,2,1,2
9067,1,0,2,3,2,1,1
9068,1,0,1,2,1,1,1
9069,1,0,2,3,2,1,2
9070,1,0,3,1,2,1,2
9071,1,0,3,1,2,1,2
9072,1,0,1,2,1,2,1
9073,1,0,2,3,2,1,2
9074,1,0,2,3,1,2,1
9075,0,0,4,3,2,1,1
9076,1,0,2,3,2,1,2
9077,1,0,2,3,2,1,2
9078,0,0,4,5,2,1,1
9079,1,0,3,1,1,1,1
9080,1,0,2,3,2,1,2
9081,0,0,1,2,1,1,1
9082,1,0,3,1,2,1,2
9083,1,0,1,2,1,1,1
9084,1,0,1,2,1,1,1
9085,1,0,1,2,1,1,1
9086,1,0,1,2,2,2,1
9087,1,0,3,1,2,1,2
9088,1,0,3,1,2,1,2
9089,1,0,2,3,2,1,2
9090,1,0,3,1,2,1,2
9091,1,0,2,3,2,1,2
9092,1,0,3,1,2,1,2
9093,0,0,1,2,1,1,1
9094,1,0,2,3,2,1,2
9095,1,0,2,3,2,1,2
9096,1,0,1,2,1,1,1
9097,1,0,2,3,2,1,2
9098,1,0,1,2,1,1,1
9099,1,0,3,1,2,1,2
9100,1,0,2,3,2,1,2
9101,1,0,3,1,2,1,2
9102,1,0,2,3,1,2,1
9103,1,0,2,3,2,1,2
9104,1,0,2,3,2,1,2
9105,1,0,1,2,1,1,1
9106,1,0,0,0,1,2,0
9107,1,0,2,3,2,1,2
9108,1,0,2,3,2,1,2
9109,1,0,2,3,2,1,2
9110,1,0,2,3,2,1,2
9111,1,0,2,3,2,1,2
9112,1,0,3,1,2,1,2
9113,1,0,2,3,2,1,2
9114,1,0,3,1,2,1,2
9115,1,0,2,3,2,1,2
9116,0,0,1,2,1,1,1
9117,1,0,2,3,2,1,2
9118,1,0,2,3,2,1,2
9119,1,0,3,1,2,1,2
9120,1,0,0,0,1,2,0
9121,1,0,2,3,2,1,2
9122,1,0,2,3,2,1,2
9123,1,0,2,3,2,1,2
9124,1,0,3,1,2,1,2
9125,1,0,2,3,2,1,2
9126,1,0,1,2,1,2,1
9127,1,0,1,2,1,1,1
9128,1,0,2,3,2,1,2
9129,1,0,2,3,2,1,2
9130,1,0,2,3,2,1,2
9131,1,0,2,3,2,1,2
9132,1,0,2,3,2,1,2
9133,1,0,3,1,2,1,2
9134,1,0,1,2,0,0,1
9135,1,0,2,3,2,1,2
9136,1,0,2,3,2,1,2
9137,1,0,3,1,1,1,1
9138,1,0,2,3,2,1,2
9139,1,0,1,2,1,2,1
9140,1,0,3,1,2,1,2
9141,0,0,1,2,1,2,1
9142,1,0,2,3,2,1,2
9143,1,0,3,1,2,1,2
9144,1,0,2,3,2,1,2
9145,1,0,3,1,1,1,1
9146,1,0,3,1,2,1,2
9147,0,0,1,2,1,1,1
9148,1,0,2,3,2,1,2
9149,1,0,3,1,2,1,2
9150,1,0,3,1,2,1,2
9151,0,0,3,1,1,1,0
9152,1,0,3,1,2,1,2
9153,1,0,2,3,2,1,2
9154,1,0,2,3,2,1,2
9155,1,0,1,2,1,1,1
9156,1,0,1,2,1,2,1
9157,1,0,3,1,2,1,2
9158,1,0,2,3,2,1,2
9159,1,0,2,3,2,1,2
9160,0,0,1,2,1,1,1
9161,1,0,3,1,2,1,2
9162,1,0,3,1,2,1,2
9163,1,0,3,1,2,1,2
9164,1,0,3,1,2,1,2
9165,1,0,1,2,1,1,1
9166,1,0,2,3,2,1,2
9167,1,0,2,3,2,1,2
9168,1,0,3,1,2,1,2
9169,1,0,2,3,2,1,2
9170,1,0,2,3,2,1,2
9171,1,0,1,2,1,1,1
9172,1,0,1,2,1,1,1
9173,1,0,3,1,2,1,2
9174,1,0,2,3,2,1,2
9175,1,0,3,1,2,1,2
9176,1,0,2,3,2,1,2
9177,1,0,2,3,2,1,2
9178,1,0,1,2,1,1,1
9179,1,0,2,3,2,1,2
9180,1,0,2,3,2,1,2
9181,1,0,3,1,2,1,2
9182,1,0,3,1,2,1,2
9183,0,1,4,6,0,0,1
9184,1,0,1,2,1,1,1
9185,1,0,2,3,2,1,2
9186,1,0,1,2,1,1,1
9187,0,0,1,2,2,2,1
9188,1,0,2,3,2,1,2
9189,1,0,2,3,2,1,2
9190,0,0,4,6,1,2,1
9191,1,0,3,1,2,1,2
9192,1,0,3,1,2,1,2
9193,1,0,2,3,2,1,2
9194,1,0,2,3,2,1,2
9195,1,0,1,2,1,1,1
9196,1,0,2,3,2,1,2
9197,1,0,2,3,2,1,2
9198,1,0,1,2,1,1,1
9199,0,0,1,2,1,2,1
9200,1,0,2,3,1,1,1
9201,1,0,2,3,2,1,2
9202,1,0,1,2,1,1,1
9203,1,0,2,3,2,1,2
9204,1,0,3,1,2,1,2
9205,1,0,3,1,2,1,2
9206,1,0,2,3,2,1,2
9207,1,0,2,3,2,1,2
9208,1,0,3,1,2,1,2
9209,1,0,2,3,1,2,1
9210,1,0,1,2,1,2,1
9211,1,0,1,2,1,1,1
9212,1,0,2,3,2,1,2
9213,1,0,2,3,2,1,2
9214,1,0,2,3,1,2,1
9215,1,0,1,2,1,1,1
9216,1,0,2,3,2,1,2
9217,1,0,1,2,1,1,1
9218,1,0,2,3,2,1,2
9219,1,0,2,3,2,1,2
9220,1,0,3,1,2,1,2
9221,1,0,2,3,2,1,2
9222,1,0,3,1,2,1,2
9223,1,0,3,1,2,1,2
9224,1,0,3,1,2,1,2
9225,1,0,2,3,1,2,1
9226,1,0,1,2,1,2,1
9227,1,0,2,3,2,1,2
9228,1,0,3,1,2,1,2
9229,1,0,2,3,2,1,2
9230,1,0,2,3,2,1,2
9231,1,0,3,1,2,1,2
9232,1,0,2,3,2,1,2
9233,1,0,2,3,2,1,2
9234,1,0,3,1,2,1,2
9235,1,0,2,3,1,2,1
9236,1,0,3,1,2,1,2
9237,1,0,2,3,2,1,2
9238,1,0,3,1,2,1,2
9239,0,0,2,3,1,2,1
9240,1,0,1,2,1,2,1
9241,1,0,3,1,2,1,1
9242,1,0,2,3,2,1,2
9243,1,0,1,2,1,1,1
9244,1,0,2,3,2,1,2
9245,0,0,2,3,2,0,2
9246,1,0,1,2,1,1,1
9247,1,0,2,3,2,1,2
9248,1,0,2,3,2,1,2
9249,1,0,3,1,2,1,2
9250,1,0,1,2,1,2,1
9251,1,0,2,3,2,1,2
9252,0,0,1,2,1,1,1
9253,1,0,3,1,2,1,2
9254,1,0,3,1,2,1,2
9255,1,0,2,3,2,1,2
9256,1,0,2,3,2,1,2
9257,1,0,3,1,2,1,2
9258,1,0,3,1,2,1,2
9259,1,0,2,3,2,1,2
9260,0,0,4,5,2,1,1
9261,1,0,2,3,2,1,2
9262,1,0,2,3,2,1,2
9263,1,0,3,1,2,1,2
9264,1,0,2,3,2,1,2
9265,1,0,3,1,2,1,2
9266,1,0,1,2,1,2,1
9267,1,0,2,3,2,1,2
9268,1,0,3,1,2,1,2
9269,0,0,4,6,1,2,1
9270,1,0,2,3,1,1,1
9271,1,0,3,1,2,1,2
9272,1,0,2,3,2,1,2
9273,1,0,2,3,2,1,2
9274,1,0,1,2,1,1,1
9275,1,0,1,2,1,1,1
9276,1,0,2,3,2,1,2
9277,1,0,3,1,2,1,2
9278,1,0,3,1,2,1,2
9279,1,0,0,0,1,2,0
9280,1,0,3,1,2,1,2
9281,1,0,3,1,2,1,2
9282,1,0,2,3,2,1,1
9283,1,0,2,3,2,1,2
9284,0,0,2,3,1,2,1
9285,0,0,1,2,1,1,1
9286,1,0,1,2,1,1,1
9287,1,0,1,2,1,1,1
9288,1,0,3,1,2,1,2
9289,1,0,2,3,2,1,2
9290,1,0,3,1,2,1,2
9291,1,0,3,1,2,1,2
9292,0,0,1,2,1,1,1
9293,1,0,1,2,1,2,1
9294,0,0,1,2,1,1,1
9295,1,0,1,2,1,2,1
9296,1,0,2,3,2,1,2
9297,1,0,3,1,2,1,2
9298,1,0,2,3,2,1,2
9299,1,0,1,2,1,1,1
9300,1,0,2,3,2,1,2
9301,1,0,1,2,1,1,1
9302,1,0,1,2,1,1,1
9303,1,0,1,2,1,1,1
9304,1,0,2,3,2,1,2
9305,1,0,2,3,2,1,2
9306,1,0,2,3,2,1,2
9307,1,0,3,1,2,1,2
9308,1,0,3,1,2,1,2
9309,1,0,3,1,2,1,2
9310,1,0,1,2,1,1,1
9311,1,0,2,3,2,1,2
9312,1,0,3,1,2,1,2
9313,1,0,2,3,2,1,2
9314,1,0,3,1,2,1,2
9315,1,0,2,3,2,1,2
9316,0,0,4,5,2,1,1
9317,1,0,3,1,2,1,2
9318,1,0,2,3,2,1,2
9319,1,0,2,3,1,1,2
9320,0,0,2,3,1,2,1
9321,1,0,1,2,1,1,1
9322,1,0,1,2,1,1,1
9323,1,0,1,2,1,1,1
9324,1,0,2,3,2,1,2
9325,1,0,2,3,2,1,2
9326,1,0,3,1,2,1,2
9327,1,0,3,1,2,1,2
9328,1,0,2,3,2,1,2
9329,1,0,2,3,2,1,2
9330,1,0,2,3,2,1,2
9331,1,0,3,1,2,1,2
9332,1,0,1,2,1,1,1
9333,1,0,2,3,2,1,2
9334,0,0,1,2,2,2,1
9335,1,0,2,3,2,1,2
9336,1,0,2,3,2,1,2
9337,1,0,2,3,2,1,2
9338,1,0,2,3,2,1,2
9339,1,0,1,2,1,2,1
9340,1,0,1,2,1,2,1
9341,1,0,1,2,1,2,1
9342,1,0,2,3,2,1,2
9343,1,0,3,1,1,2,1
9344,1,0,1,2,1,1,1
9345,1,0,2,3,2,1,2
9346,1,0,2,3,2,1,2
9347,1,0,1,2,1,2,1
9348,1,0,2,3,2,1,2
9349,1,0,3,1,2,1,2
9350,1,0,2,3,2,1,2
9351,1,0,1,2,1,1,1
9352,1,0,2,3,2,1,2
9353,1,0,2,3,2,1,2
9354,1,0,1,2,1,1,1
9355,1,0,3,1,2,1,2
9356,1,0,1,2,1,2,1
9357,1,0,3,1,2,1,2
9358,1,0,2,3,2,1,2
9359,1,0,2,3,2,1,2
9360,1,0,2,3,2,1,2
9361,1,0,2,3,2,1,2
9362,0,0,1,2,0,0,1
9363,1,0,2,3,2,1,2
9364,1,0,2,3,2,1,2
9365,1,0,4,5,2,2,2
9366,1,0,2,3,2,1,2
9367,1,0,2,3,2,1,1
9368,0,0,1,2,1,1,1
9369,1,0,2,3,2,1,2
9370,1,0,1,2,1,1,1
9371,0,0,1,2,2,2,1
9372,1,0,2,3,2,1,2
9373,1,0,1,2,1,1,1
9374,1,0,2,3,2,1,2
9375,1,0,1,2,1,1,1
9376,1,0,1,2,1,1,1
9377,1,0,3,1,2,1,2
9378,1,0,1,2,2,2,1
9379,1,0,2,3,2,1,2
9380,0,0,1,2,1,1,1
9381,1,0,2,3,2,1,2
9382,1,0,1,2,1,1,1
9383,1,0,1,2,1,1,1
9384,1,0,2,3,2,1,2
9385,0,0,3,1,1,1,0
9386,1,0,3,1,2,1,2
9387,1,0,1,2,1,1,1
9388,1,0,2,3,2,1,2
9389,1,0,2,3,2,1,2
9390,1,0,3,1,2,1,2
9391,1,0,2,3,1,1,1
9392,1,0,2,3,2,1,2
9393,1,0,1,2,1,1,1
9394,1,0,3,1,2,1,2
9395,1,0,2,3,2,1,2
9396,1,0,2,3,2,1,2
9397,1,0,2,3,2,1,2
9398,1,0,3,1,2,1,2
9399,1,0,3,1,2,1,2
9400,1,0,1,2,1,1,1
9401,0,0,2,3,1,2,1
9402,1,0,2,3,2,1,2
9403,1,0,1,2,1,1,1
9404,1,0,1,2,1,1,1
9405,1,0,1,2,1,2,1
9406,1,0,2,3,2,1,2
9407,1,0,1,2,1,1,1
9408,1,0,2,3,2,1,2
9409,1,0,2,3,2,1,2
9410,1,0,3,1,2,1,2
9411,1,0,2,3,2,1,2
9412,1,0,3,1,2,1,2
9413,1,0,3,1,2,1,2
9414,1,0,3,1,2,1,2
9415,1,0,3,1,2,1,2
9416,1,0,3,1,2,1,2
9417,1,0,2,3,2,1,2
9418,1,0,2,3,2,1,2
9419,1,0,2,3,2,1,2
9420,1,0,3,1,2,1,2
9421,1,0,3,1,2,1,2
9422,1,0,2,3,2,1,2
9423,1,0,3,1,2,1,2
9424,1,0,2,3,2,1,2
9425,1,0,1,2,1,1,1
9426,1,0,2,3,2,1,2
9427,1,0,1,2,1,1,1
9428,1,0,2,3,2,1,2
9429,1,0,2,3,2,1,2
9430,1,0,2,3,2,1,2
9431,1,0,3,1,2,1,2
9432,1,0,2,3,2,1,2
9433,1,0,3,1,2,1,2
9434,1,0,1,2,1,1,1
9435,1,0,2,3,1,2,0
9436,0,0,1,2,1,1,1
9437,1,0,3,1,2,1,2
9438,1,0,3,1,2,1,2
9439,1,0,1,2,1,1,1
9440,1,0,2,3,2,1,2
9441,1,0,2,3,1,1,1
9442,1,0,2,3,2,1,2
9443,0,0,1,2,1,1,1
9444,1,0,2,3,2,1,2
9445,1,0,2,3,2,1,2
9446,1,0,2,3,2,1,2
9447,1,0,3,1,2,1,2
9448,1,0,2,3,2,1,2
9449,1,0,1,2,1,1,1
9450,1,0,3,1,2,1,2
9451,1,0,4,5,2,2,2
9452,1,0,1,2,1,1,1
9453,1,0,0,0,2,2,1
9454,1,0,2,3,2,2,1
9455,1,0,3,1,2,1,2
9456,1,0,1,2,1,1,1
9457,1,0,1,2,1,2,1
9458,1,0,2,3,2,1,2
9459,1,0,2,3,2,1,2
9460,1,0,1,2,1,1,1
9461,1,0,2,3,2,1,2
9462,0,0,4,2,2,2,1
9463,0,0,4,5,2,2,1
9464,1,0,2,3,1,2,1
9465,1,0,1,2,1,1,1
9466,1,0,4,5,2,2,2
9467,1,0,2,3,2,1,2
9468,0,0,2,3,1,2,1
9469,1,0,1,2,1,1,1
9470,1,0,2,3,2,1,2
9471,1,0,3,1,2,1,2
9472,0,0,2,3,1,2,1
9473,1,0,1,2,1,1,1
9474,1,0,3,1,2,1,2
9475,1,0,2,3,2,1,2
9476,1,0,2,3,2,1,2
9477,0,0,4,6,0,0,1
9478,1,0,1,2,1,1,1
9479,1,0,2,3,2,1,2
9480,1,0,3,1,2,1,2
9481,0,0,1,2,1,1,1
9482,1,0,2,3,2,1,2
9483,0,0,4,5,2,2,1
9484,0,0,4,3,2,1,1
9485,1,0,3,1,2,1,2
9486,0,0,1,2,1,1,1
9487,1,0,2,3,2,1,2
9488,1,0,3,1,2,1,2
9489,1,0,2,3,2,1,2
9490,1,0,3,1,2,1,2
9491,1,0,2,3,2,1,2
9492,1,0,0,0,2,2,1
9493,1,0,1,2,1,2,1
9494,1,0,2,3,2,1,2
9495,0,0,1,2,1,1,1
9496,1,0,3,1,2,1,2
9497,1,0,2,3,1,2,1
9498,1,0,3,1,2,1,2
9499,1,0,3,1,2,1,2
9500,1,0,3,1,2,1,2
9501,1,0,2,3,2,1,2
9502,1,0,2,3,2,1,2
9503,1,0,2,3,2,1,2
9504,1,0,2,3,2,1,2
9505,1,0,2,3,2,1,2
9506,1,0,3,1,2,1,2
9507,1,0,3,1,2,1,2
9508,1,0,3,1,2,1,2
9509,1,0,3,1,2,1,2
9510,1,0,3,1,2,1,2
9511,1,0,3,1,2,1,2
9512,1,0,2,3,2,1,1
9513,1,0,1,2,1,1,1
9514,1,0,3,1,2,1,2
9515,1,0,2,3,2,1,2
9516,1,0,2,3,2,1,2
9517,1,0,2,3,2,1,2
9518,0,0,1,2,1,1,1
9519,1,0,2,3,2,1,1
9520,0,0,2,3,1,2,1
9521,1,0,3,1,2,1,2
9522,1,0,2,3,2,1,2
9523,1,0,0,0,2,2,1
9524,1,0,2,3,2,1,2
9525,1,0,3,1,2,1,2
9526,1,0,0,0,2,2,1
9527,1,0,2,3,2,1,2
9528,0,0,4,6,1,2,1
9529,1,0,1,2,1,1,1
9530,1,0,2,3,2,1,2
9531,1,0,2,3,2,1,2
9532,1,0,3,1,2,1,2
9533,1,0,2,3,2,1,2
9534,1,0,2,3,2,1,2
9535,1,0,3,1,2,1,2
9536,1,0,2,3,2,1,2
9537,1,0,2,3,2,1,2
9538,1,0,3,1,2,1,2
9539,1,0,3,1,2,1,2
9540,1,0,2,3,1,1,1
9541,1,0,3,1,2,1,2
9542,1,0,2,3,2,1,2
9543,1,0,1,2,1,1,1
9544,1,0,2,3,2,1,2
9545,1,0,2,3,2,1,2
9546,1,0,2,3,2,1,2
9547,1,0,3,1,2,1,2
9548,1,0,2,3,2,1,2
9549,0,0,1,2,1,1,1
9550,1,0,0,0,1,2,0
9551,1,0,3,1,2,1,2
9552,1,0,1,2,1,1,1
9553,1,0,2,3,2,1,2
9554,1,0,1,2,0,0,1
9555,1,0,2,3,2,1,2
9556,1,0,1,2,1,1,1
9557,0,0,4,6,1,2,1
9558,1,0,1,2,1,1,1
9559,1,0,3,1,2,1,2
9560,1,0,3,1,2,1,2
9561,1,0,0,0,1,2,0
9562,1,0,2,3,2,1,2
9563,1,0,1,2,1,1,1
9564,1,0,2,3,2,1,2
9565,1,0,1,2,1,2,1
9566,1,0,2,3,2,1,2
9567,1,0,3,1,2,1,2
9568,1,0,2,3,2,1,2
9569,1,0,3,1,2,1,2
9570,1,0,1,2,0,0,1
9571,1,0,3,1,2,1,2
9572,1,0,2,3,2,1,2
9573,1,0,3,1,2,1,2
9574,1,0,1,2,1,1,1
9575,1,0,2,3,2,1,2
9576,1,0,2,3,2,1,2
9577,1,0,2,3,1,2,1
9578,1,0,3,1,2,1,2
9579,1,0,2,3,2,1,2
9580,1,0,3,1,2,1,2
9581,1,0,3,1,1,1,1
9582,0,0,4,6,0,0,1
9583,1,0,2,3,1,2,1
9584,1,0,1,2,1,1,1
9585,1,0,1,2,1,1,1
9586,1,0,2,3,2,1,1
9587,1,0,2,3,2,1,2
9588,1,0,2,3,2,1,2
9589,1,0,2,3,2,1,2
9590,1,0,1,2,1,2,1
9591,1,0,2,3,2,1,2
9592,1,0,1,2,1,1,1
9593,1,0,2,3,2,1,2
9594,1,0,3,1,2,1,2
9595,1,0,3,1,2,1,2
9596,1,0,2,3,2,1,2
9597,1,0,3,1,2,1,2
9598,1,0,2,3,2,1,2
9599,1,0,4,5,2,2,2
9600,1,0,2,3,2,1,2
9601,1,0,2,3,2,1,2
9602,1,0,3,1,2,1,2
9603,1,0,1,2,1,1,1
9604,1,0,1,2,1,1,1
9605,0,0,4,6,1,2,1
9606,0,0,1,2,1,1,1
9607,1,0,2,3,2,1,2
9608,1,0,3,1,2,1,2
9609,1,0,2,3,2,1,2
9610,1,0,1,2,1,1,1
9611,1,0,1,2,2,2,1
9612,1,0,2,3,2,1,2
9613,1,0,2,3,2,1,2
9614,1,0,3,1,2,1,2
9615,1,0,1,2,1,2,1
9616,1,0,3,1,2,1,2
9617,1,0,2,3,2,1,2
9618,1,0,2,3,2,1,2
9619,1,0,1,2,1,1,1
9620,0,0,2,3,1,2,1
9621,1,0,2,3,2,1,2
9622,1,0,2,3,2,1,2
9623,1,0,1,2,1,1,1
9624,0,0,4,6,1,2,1
9625,1,0,1,2,1,1,1
9626,1,0,3,1,2,1,2
9627,1,0,1,2,1,2,1
9628,1,0,1,2,1,2,1
9629,1,0,2,3,2,2,1
9630,1,0,2,3,2,1,2
9631,1,0,3,1,2,1,2
9632,1,0,2,3,2,1,2
9633,1,0,1,2,1,2,1
9634,1,0,3,1,2,1,2
9635,1,0,2,3,2,1,2
9636,1,0,2,3,2,1,2
9637,0,0,1,2,1,1,1
9638,1,0,3,1,2,1,2
9639,1,0,2,3,2,1,2
9640,1,0,2,3,2,1,2
9641,1,0,2,3,2,1,2
9642,0,0,4,6,0,0,1
9643,1,0,3,1,2,1,2
9644,1,0,2,3,2,1,2
9645,1,0,2,3,2,1,2
9646,0,0,4,2,2,2,1
9647,1,0,2,3,2,1,2
9648,1,0,2,3,2,1,2
9649,0,0,4,6,0,0,1
9650,1,0,2,3,2,1,2
9651,1,0,0,0,0,1,1
9652,1,0,1,2,0,0,1
9653,1,0,2,3,2,1,2
9654,0,0,4,6,0,0,1
9655,1,0,2,3,2,1,2
9656,1,0,2,3,2,1,2
9657,1,0,2,3,1,2,1
9658,1,0,1,2,1,1,1
9659,1,0,2,3,2,1,2
9660,1,0,3,1,2,1,2
9661,1,0,1,2,1,1,1
9662,1,0,2,3,2,1,2
9663,1,0,2,3,2,1,2
9664,1,0,1,2,1,1,1
9665,1,0,2,3,1,2,1
9666,1,0,1,2,1,2,1
9667,1,0,1,2,1,1,1
9668,1,0,2,3,2,1,2
9669,0,0,2,3,1,2,1
9670,1,0,1,2,1,2,1
9671,1,0,3,1,2,1,2
9672,1,0,3,1,2,1,2
9673,1,0,2,3,2,1,2
9674,1,0,2,3,2,1,2
9675,0,0,4,6,0,0,1
9676,1,0,2,3,2,1,2
9677,1,0,1,2,1,1,1
9678,1,0,2,3,2,1,2
9679,1,0,2,3,2,1,2
9680,1,0,1,2,1,1,1
9681,1,0,3,1,1,1,1
9682,1,0,3,1,2,1,2
9683,1,0,2,3,2,1,2
9684,1,0,3,1,2,1,2
9685,1,0,1,2,1,1,1
9686,0,0,4,5,2,2,1
9687,1,0,2,3,2,1,2
9688,1,0,1,2,1,1,1
9689,1,0,1,2,1,1,1
9690,1,0,2,3,2,1,2
9691,1,0,2,3,2,1,2
9692,1,0,3,1,2,1,2
9693,1,0,1,2,1,1,1
9694,1,0,2,3,2,1,2
9695,1,0,2,3,2,1,2
9696,1,0,2,3,2,1,2
9697,1,0,3,1,2,1,2
9698,1,0,2,3,2,1,2
9699,1,0,2,3,2,1,2
9700,1,0,2,3,2,1,2
9701,1,0,3,1,2,1,2
9702,1,0,2,3,2,1,2
9703,1,0,1,2,1,2,1
9704,1,0,2,3,2,1,2
9705,1,0,2,3,2,1,2
9706,0,0,1,2,0,0,1
9707,1,0,2,3,1,2,1
9708,1,0,2,3,1,1,1
9709,1,0,3,1,2,1,2
9710,1,0,2,3,2,1,2
9711,1,0,2,3,2,1,2
9712,1,0,2,3,2,1,2
9713,1,0,3,1,2,1,2
9714,1,0,1,2,1,2,1
9715,1,0,2,3,2,1,2
9716,1,0,2,3,2,1,2
9717,1,0,2,3,2,1,2
9718,1,0,2,3,2,1,2
9719,1,0,1,2,1,1,1
9720,0,0,4,5,2,2,1
9721,1,0,2,3,2,1,2
9722,1,0,3,1,2,1,2
9723,1,0,2,3,2,1,2
9724,1,0,2,3,2,1,2
9725,1,0,2,3,2,1,2
9726,0,0,1,2,1,1,1
9727,1,0,3,1,2,1,2
9728,1,0,2,3,2,1,2
9729,1,0,2,3,2,1,2
9730,1,0,2,3,2,1,2
9731,1,0,2,3,2,1,2
9732,1,0,2,3,2,1,2
9733,1,0,2,3,1,2,1
9734,1,0,2,3,2,1,2
9735,1,0,2,3,2,1,1
9736,1,0,2,3,2,1,2
9737,1,0,1,2,1,1,1
9738,1,0,2,3,2,1,2
9739,1,0,2,3,2,1,2
9740,1,0,3,1,2,1,2
9741,1,0,1,2,1,1,1
9742,1,0,3,1,2,1,2
9743,1,0,1,2,1,1,1
9744,1,0,2,3,2,1,2
9745,1,0,2,3,2,1,2
9746,0,0,2,3,1,2,1
9747,1,0,3,1,2,1,2
9748,1,0,2,3,2,1,2
9749,1,0,2,3,2,1,2
9750,1,0,1,2,1,1,1
9751,1,0,1,2,1,1,1
9752,0,0,4,2,2,2,1
9753,1,0,1,2,1,1,1
9754,1,0,3,1,2,1,2
9755,1,0,2,3,2,1,1
9756,0,0,1,2,1,1,1
9757,1,0,1,2,1,1,1
9758,1,0,3,1,1,1,1
9759,1,0,2,3,2,1,2
9760,1,0,1,2,1,1,1
9761,1,0,1,2,1,1,1
9762,1,0,1,2,1,2,1
9763,1,0,1,2,1,1,1
9764,1,0,2,3,2,1,2
9765,1,0,3,1,2,1,2
9766,1,0,3,1,2,1,2
9767,1,0,3,1,2,1,2
9768,1,0,2,3,2,1,2
9769,1,0,2,3,2,1,2
9770,1,0,2,3,2,1,2
9771,1,0,2,3,2,1,2
9772,1,0,1,2,1,1,1
9773,1,0,2,3,1,2,1
9774,1,0,2,3,1,2,1
9775,1,0,2,3,2,1,2
9776,1,0,3,1,2,1,2
9777,1,0,1,2,1,2,1
9778,1,0,3,1,2,1,2
9779,1,0,3,1,2,1,2
9780,1,0,3,1,1,1,1
9781,1,0,1,2,1,2,1
9782,1,0,1,2,1,1,1
9783,1,0,2,3,1,1,1
9784,1,0,1,2,1,1,1
9785,1,0,3,1,2,1,2
9786,1,0,2,3,2,1,2
9787,1,0,2,3,2,1,2
9788,1,0,2,3,2,1,2
9789,1,0,2,3,2,1,2
9790,0,0,1,2,1,1,1
9791,1,0,3,1,2,1,2
9792,1,0,2,3,2,1,2
9793,1,0,2,3,2,1,2
9794,1,0,2,3,2,1,2
9795,1,0,2,3,2,1,2
9796,1,0,2,3,1,2,1
9797,1,0,2,3,2,1,2
9798,1,0,3,1,2,1,2
9799,1,0,1,2,1,1,1
9800,1,0,1,2,1,1,1
9801,1,0,2,3,2,1,2
9802,1,0,2,3,2,1,2
9803,1,0,2,3,2,1,2
9804,1,0,2,3,1,2,1
9805,1,0,3,1,2,1,2
9806,1,0,2,3,2,1,2
9807,1,0,3,1,2,1,2
9808,1,0,3,1,2,1,2
9809,1,0,2,3,2,1,2
9810,1,0,2,3,2,1,2
9811,1,0,3,1,2,1,2
9812,1,0,3,1,2,1,2
9813,1,0,1,2,1,1,1
9814,1,0,3,1,2,1,2
9815,1,0,1,2,1,2,1
9816,1,0,3,1,2,1,2
9817,1,0,1,2,1,2,1
9818,1,0,1,2,1,1,1
9819,1,0,3,1,2,1,2
9820,1,0,2,3,2,1,2
9821,1,0,3,1,2,1,2
9822,1,0,1,2,1,2,1
9823,1,0,3,1,2,1,2
9824,1,0,2,3,2,1,2
9825,1,0,1,2,1,2,1
9826,1,0,1,2,1,1,1
9827,1,0,3,1,2,1,2
9828,1,0,1,2,1,2,1
9829,1,0,3,1,2,1,2
9830,1,0,1,2,1,2,1
9831,1,0,2,3,1,1,1
9832,1,0,2,3,2,1,2
9833,1,0,2,3,2,1,2
9834,1,0,1,2,1,1,1
9835,1,0,2,3,2,1,2
9836,1,0,2,3,2,1,2
9837,1,0,2,3,2,1,2
9838,1,0,2,3,2,1,2
9839,1,0,2,3,2,1,2
9840,1,0,3,1,2,1,2
9841,1,0,2,3,2,1,2
9842,0,0,1,2,2,2,1
9843,1,0,2,3,2,1,2
